Area,Extent,Solidity,roundness,ShapeFactor2,ShapeFactor4,target
58932,0.599682514,0.988277909,0.784773411,0.000909752,0.992673217,0
58933,0.646025169,0.989589106,0.82495304,0.001030303,0.995961851,0
58959,0.63020683,0.984931759,0.806928304,0.001062213,0.982683194,0
59015,0.717245989,0.984699326,0.780569594,0.000954774,0.987918012,0
59030,0.722344591,0.986068422,0.783144414,0.000995865,0.994079695,0
59088,0.651825703,0.975033415,0.776328723,0.000876739,0.98056428,0
59101,0.799558965,0.989585252,0.775340026,0.000901189,0.994984663,0
59104,0.701348016,0.98809683,0.799979997,0.000954153,0.994819623,0
59105,0.757630139,0.974252889,0.810365247,0.001139103,0.981611837,0
59105,0.757630139,0.974252889,0.810365247,0.001139103,0.981611837,0
59157,0.715147485,0.989313666,0.823550374,0.001045409,0.994389786,0
59171,0.695769249,0.989845763,0.816404214,0.000993664,0.988190991,0
59172,0.695592886,0.986068524,0.784252926,0.001154847,0.995935428,0
59179,0.624626621,0.988606939,0.818975637,0.001059895,0.987726848,0
59181,0.796846598,0.985922767,0.813404355,0.000969688,0.989183027,0
59181,0.555314717,0.987172644,0.742966554,0.000770603,0.993945795,0
59184,0.654654057,0.990212317,0.826129913,0.000996866,0.994596195,0
59189,0.610560954,0.990262836,0.813606203,0.000947065,0.993644211,0
59192,0.768029064,0.986237462,0.808289069,0.00101281,0.993237647,0
59205,0.706385568,0.970987634,0.79044014,0.001024362,0.973828581,0
59243,0.71825368,0.989180344,0.809474836,0.001065187,0.992399463,0
59257,0.823219694,0.984891799,0.76459489,0.000944489,0.992189365,0
59274,0.799789508,0.99083949,0.821715997,0.000983686,0.995277261,0
59286,0.628775666,0.98851188,0.795130145,0.001022663,0.997080617,0
59293,0.763150782,0.984050851,0.753972945,0.000940531,0.991504142,0
59302,0.817507582,0.990430063,0.827429919,0.001063932,0.994536086,0
59305,0.703516098,0.981952148,0.789363416,0.000987111,0.989370427,0
59308,0.583786125,0.98624761,0.748660454,0.000877373,0.994735568,0
59311,0.653089764,0.987874548,0.794207954,0.000971781,0.995968422,0
59314,0.602453938,0.988023254,0.786921913,0.000916214,0.99440738,0
59349,0.805059685,0.986158652,0.792392072,0.001001628,0.990572791,0
59387,0.762075249,0.986822865,0.785369035,0.000996082,0.997156133,0
59409,0.634711538,0.987565869,0.789867867,0.001034233,0.99353642,0
59411,0.690825581,0.986910082,0.807512478,0.001063584,0.980239183,0
59422,0.625652796,0.987962624,0.797164958,0.000965853,0.98940752,0
59435,0.718126238,0.990632865,0.803715915,0.000996396,0.996883998,0
59442,0.732468301,0.985951003,0.784191862,0.000908955,0.987926652,0
59442,0.732468301,0.985951003,0.784191862,0.000908955,0.987926652,0
59464,0.699914076,0.986119633,0.81450615,0.001025343,0.992338007,0
59471,0.668965129,0.985794324,0.815081911,0.001260226,0.990152409,0
59479,0.819495729,0.987023116,0.808803437,0.000966905,0.992691108,0
59490,0.60512664,0.989356394,0.794220587,0.000898204,0.993159921,0
59499,0.609339956,0.984284273,0.767795222,0.000951338,0.994055528,0
59503,0.802922761,0.989951254,0.789585148,0.000949319,0.995489053,0
59526,0.793077261,0.989889247,0.816674742,0.001014604,0.993656879,0
59527,0.774949879,0.98895202,0.814462389,0.000975153,0.996733811,0
59530,0.77087434,0.987558062,0.790650123,0.000918924,0.996813023,0
59550,0.631187332,0.985714995,0.782449922,0.001045708,0.992458298,0
59562,0.638912726,0.986828371,0.807500983,0.000967385,0.991586938,0
59563,0.785791557,0.986354679,0.810444694,0.001002223,0.991635492,0
59564,0.802208754,0.990208302,0.829869623,0.001019832,0.992796271,0
59565,0.566767527,0.984773336,0.742381567,0.000839632,0.991275188,0
59602,0.722343417,0.983547583,0.72385573,0.000997092,0.994967905,0
59605,0.778326217,0.956634086,0.746530504,0.000935913,0.969039969,0
59605,0.778326217,0.956634086,0.746530504,0.000935913,0.969039969,0
59622,0.654546652,0.989626039,0.807455377,0.001050614,0.992686712,0
59651,0.582267731,0.987484894,0.708291643,0.00079382,0.994577871,0
59663,0.757625397,0.989173685,0.791719685,0.000971639,0.992309919,0
59664,0.623898108,0.989009896,0.776711551,0.000863884,0.997475043,0
59664,0.623898108,0.989009896,0.776711551,0.000863884,0.997475043,0
59680,0.730942583,0.990030026,0.828146161,0.001013688,0.994316436,0
59685,0.681919452,0.978282249,0.577843594,0.000886628,0.99356124,0
59689,0.810133283,0.986317894,0.779820448,0.000906887,0.992833072,0
59704,0.581241847,0.989919087,0.789219533,0.000868584,0.996747525,0
59718,0.767267962,0.981622723,0.748304333,0.001094875,0.992031362,0
59720,0.810026314,0.987025866,0.802756094,0.000928112,0.990138623,0
59763,0.668430118,0.986986177,0.754082039,0.00107486,0.996857112,0
59775,0.705892773,0.989406604,0.817386418,0.000966622,0.997524747,0
59795,0.800575713,0.988951921,0.811659393,0.000971917,0.994108969,0
59822,0.648357484,0.972067402,0.819971335,0.001064027,0.975961898,0
59884,0.626178974,0.982865021,0.766751707,0.000871986,0.985308343,0
59897,0.643652346,0.985358712,0.819376042,0.001152281,0.983397078,0
59911,0.758684007,0.989937211,0.794468426,0.000931735,0.997685803,0
59921,0.650664553,0.984344712,0.756392449,0.000988806,0.994255691,0
59921,0.808956151,0.981217659,0.776922623,0.001014214,0.984514241,0
59930,0.622895273,0.987721467,0.795153241,0.000961041,0.993937718,0
59944,0.60184739,0.983220431,0.757154721,0.00092941,0.991672721,0
59959,0.588421755,0.977581765,0.790845481,0.000923375,0.98393226,0
59965,0.750763722,0.98797265,0.804600771,0.000911241,0.993494914,0
59965,0.661580556,0.984485306,0.762258937,0.001018011,0.991211025,0
59986,0.618055556,0.988123281,0.776643194,0.00091625,0.997506415,0
59990,0.746515679,0.989901323,0.788973293,0.00086513,0.991458924,0
59998,0.712870111,0.988125628,0.776426531,0.000890273,0.995377316,0
60003,0.597401434,0.987963908,0.773815896,0.000919785,0.995159566,0
60019,0.66319337,0.975474581,0.801737436,0.001044325,0.980766593,0
60037,0.646226212,0.983101082,0.822567764,0.001174666,0.986139823,0
60049,0.700279883,0.968907319,0.851158456,0.001267139,0.969038863,0
60061,0.806296147,0.986288098,0.791546818,0.000999669,0.996233216,0
60086,0.653677111,0.986893108,0.798880373,0.00089572,0.994323711,0
60090,0.814227642,0.977200286,0.787170501,0.001133293,0.981665445,0
60108,0.593225692,0.984570025,0.71410809,0.000830293,0.995177726,0
60121,0.809176436,0.992210321,0.811713715,0.000940139,0.993499777,0
60134,0.681745006,0.984528234,0.780199376,0.00104962,0.99310171,0
60134,0.681745006,0.984528234,0.780199376,0.00104962,0.99310171,0
60147,0.770384507,0.989617954,0.82442434,0.001058095,0.991747897,0
60153,0.815081301,0.989521303,0.843294168,0.001154213,0.993476133,0
60166,0.596932296,0.990892472,0.790454865,0.000909463,0.99855551,0
60171,0.579782621,0.987040895,0.75009722,0.000837753,0.997008646,0
60178,0.640436763,0.988534069,0.796931348,0.001007087,0.990141335,0
60182,0.615162883,0.987043233,0.779688824,0.000853385,0.995260274,0
60211,0.606171348,0.984386751,0.757621357,0.000919115,0.991819912,0
60239,0.623779395,0.989714943,0.810740067,0.000983543,0.992799814,0
60251,0.799636354,0.960527365,0.811235676,0.001094289,0.968473812,0
60254,0.615282501,0.986848355,0.751534561,0.00101614,0.991013909,0
60264,0.813411079,0.990255846,0.789026074,0.000943993,0.997594486,0
60313,0.757092288,0.989013332,0.819745153,0.000989352,0.995061148,0
60319,0.706625899,0.989598543,0.838223037,0.001143653,0.986771891,0
60350,0.616999959,0.988760731,0.812831125,0.00101472,0.994809309,0
60358,0.781596395,0.986112926,0.785866084,0.000860279,0.986450332,0
60361,0.704320836,0.986113607,0.785348663,0.00096916,0.995000971,0
60372,0.741142675,0.963423975,0.808417015,0.001331091,0.969410321,0
60395,0.79828434,0.989206276,0.790523352,0.000900397,0.994295228,0
60398,0.845200112,0.987411719,0.760755179,0.000864051,0.987211788,0
60413,0.765050781,0.982820609,0.794538108,0.001012798,0.987819091,0
60414,0.769458065,0.986495975,0.717878905,0.00101594,0.996123525,0
60434,0.578703438,0.986983717,0.746131925,0.000858637,0.991379885,0
60453,0.6798583,0.988036283,0.793135123,0.000912433,0.997057719,0
60459,0.703715343,0.988425131,0.780544028,0.000843472,0.988605799,0
60489,0.655281118,0.986046133,0.794024403,0.000922639,0.991642936,0
60497,0.662632259,0.983403232,0.769454897,0.000891208,0.990082384,0
60516,0.760757791,0.986325483,0.808081431,0.001005357,0.986441328,0
60516,0.760757791,0.986325483,0.808081431,0.001005357,0.986441328,0
60523,0.778981916,0.986005669,0.757940336,0.001042988,0.991016607,0
60527,0.813010423,0.985974458,0.78740751,0.001051518,0.99397595,0
60535,0.672499028,0.988278125,0.818317416,0.001004768,0.995072302,0
60537,0.605975976,0.985864343,0.777143097,0.000968605,0.993661807,0
60560,0.666541929,0.98742887,0.785777546,0.000929371,0.995450494,0
60563,0.621981904,0.985517387,0.752140532,0.000889002,0.994689855,0
60619,0.59533116,0.987746656,0.789939603,0.000917159,0.99433153,0
60626,0.629710416,0.96902372,0.814585716,0.001100561,0.973725164,0
60627,0.655824066,0.988182944,0.766231817,0.000796097,0.994187061,0
60629,0.613008574,0.989715797,0.815904529,0.000959888,0.994058013,0
60635,0.644504677,0.987154858,0.770644026,0.000858161,0.993045164,0
60658,0.738740714,0.986389137,0.782079144,0.00087665,0.988980592,0
60663,0.781638964,0.989753797,0.791744455,0.000957372,0.997605693,0
60670,0.616734267,0.986985521,0.779007948,0.000931112,0.996922248,0
60707,0.661656676,0.987715987,0.798612234,0.000915891,0.994116163,0
60716,0.615157042,0.971393831,0.762450526,0.000906284,0.980930782,0
60716,0.819290765,0.986738608,0.787692817,0.00091899,0.99363452,0
60716,0.819290765,0.986738608,0.787692817,0.00091899,0.99363452,0
60721,0.810867475,0.991314711,0.81420443,0.000991579,0.993619571,0
60733,0.607944023,0.987175319,0.756958402,0.000886959,0.996237371,0
60735,0.751205937,0.9889922,0.800342614,0.000898536,0.994555739,0
60737,0.681137154,0.988686678,0.805718138,0.000947228,0.990363806,0
60743,0.743961885,0.989203009,0.82426884,0.000976521,0.99630595,0
60756,0.812898047,0.991254976,0.839111642,0.001098064,0.996652701,0
60775,0.652148253,0.984306167,0.781460082,0.001013886,0.995823653,0
60787,0.717335379,0.98792459,0.757865401,0.000957514,0.990173346,0
60794,0.775681021,0.989372956,0.788808932,0.000972821,0.994320241,0
60794,0.775681021,0.989372956,0.788808932,0.000972821,0.994320241,0
60818,0.619163969,0.989489783,0.812348547,0.001023656,0.997016035,0
60819,0.793608748,0.990698811,0.824479159,0.000961701,0.997485771,0
60832,0.840755176,0.987789036,0.80249169,0.000916369,0.992093708,0
60833,0.697746172,0.987693007,0.763538087,0.000940857,0.992551198,0
60844,0.689911669,0.986542141,0.805590676,0.001007294,0.99411347,0
60867,0.68117418,0.987011092,0.821647734,0.001104225,0.991328163,0
60868,0.760869022,0.98202704,0.736779403,0.000844121,0.992989762,0
60871,0.687248792,0.987748678,0.842658189,0.001164127,0.98808998,0
60882,0.682679046,0.986758294,0.761016362,0.000957253,0.9955843,0
60886,0.811986557,0.984923485,0.818949439,0.001175907,0.994040846,0
60917,0.634717374,0.985042528,0.767338442,0.001021667,0.995108489,0
60942,0.678399679,0.986691276,0.735209624,0.000859032,0.997805139,0
60942,0.678399679,0.986691276,0.735209624,0.000859032,0.997805139,0
60950,0.732924483,0.989126907,0.775625388,0.000917709,0.996338146,0
60966,0.616503185,0.962185537,0.784566646,0.001049418,0.956866857,0
60979,0.621587735,0.988586807,0.79136693,0.000929163,0.994354146,0
60981,0.682893234,0.976633568,0.791230454,0.00098274,0.976443192,0
61022,0.655431677,0.984082956,0.784794833,0.001056911,0.994901818,0
61045,0.765320195,0.987591406,0.776238977,0.000936488,0.99738491,0
61076,0.824070701,0.991541796,0.794389513,0.000839422,0.994639994,0
61076,0.824070701,0.991541796,0.794389513,0.000839422,0.994639994,0
61083,0.79123057,0.990401297,0.813559769,0.000964435,0.983500817,0
61089,0.812461764,0.965833992,0.788075119,0.001119156,0.975554588,0
61096,0.594781931,0.986772188,0.759913822,0.000906595,0.991720531,0
61112,0.653611269,0.983472537,0.755657198,0.001040795,0.995580312,0
61120,0.669199523,0.982842073,0.767049872,0.00108157,0.988484495,0
61150,0.608022114,0.988059267,0.785906649,0.00087625,0.994368306,0
61155,0.604447739,0.987103335,0.757331858,0.000845614,0.994198283,0
61170,0.648977253,0.987010891,0.79540334,0.001021821,0.998268093,0
61178,0.666717524,0.986582809,0.804917036,0.000964119,0.99343631,0
61226,0.611648352,0.95813837,0.756656953,0.000899972,0.957747709,0
61238,0.739732315,0.985992143,0.777874438,0.000899036,0.989225665,0
61250,0.619262345,0.992240276,0.814019838,0.000985299,0.997366197,0
61251,0.789133964,0.987791898,0.788893574,0.000886857,0.997535531,0
61261,0.628859736,0.986171925,0.760089569,0.000805588,0.992666156,0
61277,0.668743861,0.991633492,0.772677503,0.000818231,0.99705718,0
61329,0.71220039,0.991031608,0.816733639,0.000965031,0.995296254,0
61331,0.676121707,0.98964065,0.799914957,0.000918825,0.995081783,0
61336,0.647707953,0.983200821,0.792245341,0.00110335,0.989957161,0
61345,0.644956106,0.980453267,0.783402501,0.000928354,0.989845299,0
61349,0.832912458,0.988543345,0.774207249,0.000902112,0.992236963,0
61429,0.736770773,0.979182275,0.779209712,0.001009361,0.988336725,0
61438,0.709757168,0.988559752,0.802762326,0.000936054,0.994940488,0
61455,0.60793566,0.989406404,0.79907185,0.000955663,0.995779148,0
61475,0.71281974,0.983222443,0.769048398,0.00080467,0.994469101,0
61491,0.751099331,0.979389982,0.762714375,0.000963793,0.986755299,0
61493,0.606260475,0.983305883,0.784422442,0.00095789,0.985824392,0
61505,0.653474288,0.965071943,0.800076774,0.000992224,0.972969088,0
61505,0.653474288,0.965071943,0.800076774,0.000992224,0.972969088,0
61542,0.813531091,0.990217216,0.82951766,0.000998636,0.993709719,0
61546,0.646450854,0.984988157,0.787965058,0.000981883,0.9901473,0
61552,0.737768189,0.990792608,0.780252461,0.000819059,0.998029643,0
61570,0.704462243,0.982714315,0.779808494,0.001006261,0.989890543,0
61579,0.781657781,0.98521671,0.775118443,0.000933181,0.989486632,0
61615,0.814366905,0.98593465,0.798346484,0.000937917,0.990419619,0
61626,0.819059011,0.989960001,0.788277806,0.000899589,0.994017344,0
61626,0.819059011,0.989960001,0.788277806,0.000899589,0.994017344,0
61633,0.773681304,0.953790681,0.794873884,0.001021123,0.957327553,0
61639,0.804466139,0.990773633,0.803022093,0.000914362,0.994401541,0
61658,0.788394901,0.981612087,0.710549746,0.000952378,0.990837711,0
61671,0.803007813,0.984326369,0.810850756,0.000980408,0.983815919,0
61678,0.60801246,0.988318618,0.781634559,0.000945835,0.990943987,0
61684,0.784723812,0.990064684,0.799130156,0.000881283,0.995303121,0
61704,0.650927274,0.989036353,0.825113262,0.000996644,0.993964662,0
61736,0.827416134,0.990327083,0.765420163,0.000902374,0.992738468,0
61761,0.704744625,0.99112559,0.79783029,0.000875686,0.995622963,0
61774,0.645746004,0.989349605,0.812811817,0.000948653,0.997980091,0
61776,0.636183885,0.98996827,0.807335115,0.00102099,0.996167286,0
61804,0.729922525,0.987394757,0.761285541,0.000913324,0.996105745,0
61811,0.811657956,0.988138059,0.810579148,0.001042543,0.995630976,0
61911,0.787711843,0.988804063,0.801829989,0.000906289,0.993375199,0
61911,0.787711843,0.988804063,0.801829989,0.000906289,0.993375199,0
61950,0.651501767,0.987786211,0.819436832,0.00105611,0.987974607,0
62019,0.770460644,0.987233568,0.801073796,0.00093429,0.99101586,0
62063,0.709161753,0.976985439,0.750681345,0.000885347,0.983896227,0
62077,0.771698864,0.949102529,0.764085353,0.001027615,0.961483817,0
62148,0.738415475,0.988547433,0.781099772,0.000904528,0.997032106,0
62157,0.593939915,0.992400172,0.804751292,0.000904347,0.996691932,0
62194,0.636320851,0.991819095,0.813260568,0.001040044,0.994150257,0
62200,0.791298263,0.986268354,0.784049092,0.000933788,0.994491217,0
62236,0.831765209,0.990388288,0.793166586,0.000883965,0.992440124,0
62260,0.818618105,0.988630589,0.817861928,0.001134984,0.993173933,0
62277,0.766297527,0.987442325,0.809885164,0.001022374,0.996885181,0
62278,0.704263259,0.988131882,0.789296909,0.000941889,0.99467,0
62278,0.704263259,0.988131882,0.789296909,0.000941889,0.99467,0
62289,0.579114718,0.987491677,0.750687443,0.00083897,0.99636919,0
62321,0.699544271,0.990118043,0.840945883,0.00111331,0.99686928,0
62324,0.714028756,0.986826271,0.821249891,0.001061193,0.989386172,0
62333,0.67767993,0.987829036,0.827180813,0.001043612,0.997098516,0
62336,0.613187224,0.99052946,0.793167287,0.000881945,0.990723385,0
62338,0.58853852,0.988299829,0.739207827,0.000886711,0.992017519,0
62386,0.585454204,0.98976694,0.769899003,0.000860227,0.990274171,0
62442,0.802596401,0.98711605,0.817261932,0.000990151,0.99458001,0
62444,0.649416561,0.980652051,0.79383519,0.000916595,0.982107141,0
62459,0.635165506,0.985810789,0.795726511,0.001126835,0.992542938,0
62465,0.704195978,0.986372537,0.773241434,0.000888311,0.995800238,0
62476,0.799498362,0.985099573,0.753868089,0.000849312,0.993858234,0
62502,0.691393805,0.988314543,0.789271818,0.000842329,0.994371873,0
62517,0.626736842,0.983977335,0.76804711,0.000944833,0.992395422,0
62547,0.76631953,0.99031017,0.832770579,0.001050776,0.995936983,0
62555,0.687629161,0.988621098,0.826094652,0.001031471,0.995876004,0
62577,0.78252551,0.989422256,0.770581313,0.000832954,0.992676124,0
62582,0.624421296,0.990487948,0.791743339,0.000868609,0.995867732,0
62583,0.810534632,0.988329491,0.805954662,0.000983516,0.994861601,0
62597,0.640483353,0.989691537,0.819829359,0.001027425,0.995339693,0
62622,0.694765571,0.98306149,0.752255809,0.001003893,0.994024673,0
62694,0.699303975,0.98659239,0.790833616,0.000959571,0.993121492,0
62741,0.639613832,0.987471867,0.800532627,0.001038462,0.994858411,0
62761,0.694450899,0.988222142,0.815213775,0.000991728,0.994770021,0
62764,0.703995334,0.97827239,0.78280691,0.00091597,0.984665549,0
62764,0.703995334,0.97827239,0.78280691,0.00091597,0.984665549,0
62770,0.629235334,0.987912745,0.790633766,0.001023649,0.993453021,0
62816,0.625408204,0.98820124,0.780549133,0.000891153,0.996411801,0
62837,0.631349972,0.988484953,0.78125128,0.000940476,0.994592029,0
62855,0.598339822,0.98548157,0.782394673,0.000886582,0.995187673,0
62877,0.730864456,0.98975255,0.826871328,0.001050792,0.996501291,0
62887,0.727320041,0.988494003,0.773548482,0.000863159,0.996256116,0
62900,0.651732427,0.985522687,0.78256378,0.000856977,0.992510585,0
62905,0.623099401,0.986698665,0.783654917,0.000964059,0.995451577,0
63052,0.680547011,0.982654095,0.779693482,0.001044163,0.994181523,0
63083,0.752996085,0.9871835,0.803660075,0.001110286,0.990644079,0
63096,0.708052788,0.980954898,0.776331285,0.000970183,0.984738063,0
63128,0.799118954,0.989591171,0.792278574,0.000931616,0.992759604,0
63137,0.604760536,0.990368779,0.782836806,0.000948122,0.995696168,0
63152,0.754738628,0.984872587,0.803322154,0.000960958,0.98344556,0
63206,0.692638131,0.984946706,0.741027056,0.000874304,0.994303148,0
63209,0.80214467,0.988258286,0.79989078,0.00090543,0.992385698,0
63210,0.655875486,0.984671465,0.789860775,0.000871873,0.990041127,0
63213,0.734112974,0.991452053,0.780120384,0.000837979,0.996487117,0
63216,0.777851606,0.983937243,0.767078839,0.000986836,0.991395908,0
63218,0.725509548,0.986717445,0.793365291,0.000875972,0.994398183,0
63218,0.788450985,0.99056722,0.766815238,0.000783611,0.9961786,0
63234,0.675187392,0.985383033,0.755925396,0.000874156,0.993175111,0
63300,0.764825286,0.991044589,0.787079775,0.00087189,0.996590955,0
63336,0.63284107,0.976819507,0.811720954,0.001101064,0.981552602,0
63359,0.820584883,0.989381471,0.825579572,0.000989498,0.995063262,0
63366,0.736642641,0.984708625,0.78671987,0.000899203,0.985828986,0
63378,0.628313671,0.986704446,0.775736653,0.00085638,0.988017368,0
63408,0.798790627,0.987663551,0.787385321,0.000903044,0.996717621,0
63408,0.798790627,0.987663551,0.787385321,0.000903044,0.996717621,0
63411,0.625102276,0.989745271,0.803378723,0.000942925,0.99398246,0
63441,0.735240943,0.982408597,0.7370705,0.000966753,0.996346364,0
63456,0.675408719,0.959869307,0.807962869,0.001110519,0.967546688,0
63470,0.776448424,0.986784826,0.780363002,0.000848079,0.991456929,0
63580,0.787153964,0.988141678,0.823668175,0.001030233,0.993212947,0
63603,0.663547307,0.98977591,0.815363518,0.000978359,0.99656634,0
63628,0.62258317,0.989749094,0.803763198,0.000988363,0.990707337,0
63650,0.809734626,0.988722505,0.807573949,0.000947037,0.990486786,0
63659,0.602740115,0.98726737,0.797681185,0.000936634,0.98611214,0
63701,0.640758437,0.988148608,0.810458974,0.001037309,0.997110647,0
63710,0.640765177,0.983710337,0.793198419,0.000888347,0.985399215,0
63717,0.808550327,0.99034785,0.792606943,0.000935192,0.995115019,0
63768,0.835797421,0.988957816,0.778032649,0.000845788,0.992545777,0
63882,0.754704944,0.987921996,0.796054395,0.000918371,0.995010481,0
63882,0.754704944,0.987921996,0.796054395,0.000918371,0.995010481,0
63883,0.770835596,0.990004339,0.821787578,0.001039795,0.992871407,0
63897,0.611477951,0.990482243,0.798964779,0.000956373,0.995243926,0
63899,0.82835105,0.99069753,0.827762105,0.001009094,0.993809349,0
63911,0.792960123,0.985854878,0.805666773,0.000954693,0.985009197,0
63944,0.812916349,0.988070956,0.816943663,0.00105987,0.99720803,0
63948,0.777908886,0.98927925,0.809253971,0.000912422,0.992981017,0
63948,0.777908886,0.98927925,0.809253971,0.000912422,0.992981017,0
63965,0.67867374,0.982852138,0.761206322,0.000932306,0.989698569,0
63970,0.619144406,0.987862129,0.79387001,0.000919852,0.993106248,0
63977,0.813418603,0.987726178,0.84724983,0.001140633,0.992755946,0
64062,0.624848816,0.98797076,0.800618981,0.000966002,0.996952915,0
64075,0.726473923,0.981826818,0.781011669,0.00091814,0.983726761,0
64096,0.721346898,0.990343165,0.826635568,0.001023437,0.99773647,0
64099,0.583450147,0.990450732,0.776523141,0.00081108,0.995824444,0
64116,0.619298754,0.988513899,0.79200204,0.000953791,0.995587378,0
64218,0.668359647,0.986300108,0.774277838,0.000941354,0.988481014,0
64227,0.842210858,0.989005405,0.777147176,0.000829667,0.991513571,0
64235,0.773990264,0.987957181,0.79779914,0.000936767,0.990736415,0
64351,0.623846363,0.984502172,0.762115377,0.000966826,0.996579793,0
64396,0.596977844,0.986911877,0.76560953,0.00091697,0.99037881,0
64419,0.632619391,0.987748781,0.807088331,0.000914323,0.997664064,0
64436,0.75217706,0.986496831,0.770580176,0.000935503,0.99507148,0
64439,0.671407435,0.987813104,0.790458721,0.000861449,0.994629303,0
64439,0.678712491,0.986074768,0.795952485,0.001000611,0.995878296,0
64440,0.703263123,0.988055628,0.788500334,0.00089883,0.995352778,0
64452,0.756727563,0.987301052,0.811303105,0.000957821,0.99450295,0
64468,0.702265795,0.982010389,0.617409025,0.000800653,0.994401785,0
64492,0.644958698,0.973787522,0.811824489,0.001088892,0.973286522,0
64526,0.815030946,0.980951367,0.6934104,0.0011167,0.996010122,0
64549,0.732803542,0.989211224,0.804154678,0.000887402,0.990841129,0
64602,0.800778442,0.990569943,0.784047913,0.000836574,0.993396284,0
64697,0.784510356,0.9877857,0.800864546,0.001018965,0.989186282,0
64732,0.773621436,0.982112242,0.812890191,0.000991256,0.985866212,0
64828,0.728592782,0.984853779,0.780002856,0.00087524,0.98977879,0
64863,0.655128878,0.976720023,0.819313064,0.001023143,0.980385779,0
64882,0.601862674,0.990822045,0.789558401,0.000873482,0.995797495,0
64908,0.814792498,0.98997941,0.765787545,0.000782973,0.995515138,0
64919,0.654953592,0.991281112,0.766557443,0.000765489,0.998421818,0
64979,0.716614282,0.986907854,0.765762778,0.000920901,0.995950719,0
64980,0.60099889,0.986099308,0.779523393,0.000918628,0.996571009,0
64990,0.696077801,0.990248362,0.792911005,0.000899612,0.995999312,0
65042,0.78340259,0.989262031,0.780230575,0.00088292,0.992905561,0
65091,0.596027764,0.987813761,0.782923605,0.000875289,0.99351306,0
65123,0.693240366,0.988284392,0.795533572,0.000999906,0.992169272,0
65151,0.644039146,0.986045737,0.781481615,0.000917051,0.986772289,0
65165,0.783007306,0.987662741,0.809201716,0.000936503,0.992436657,0
65237,0.832040915,0.980034853,0.747487504,0.000969941,0.985936007,0
65268,0.807752283,0.989478791,0.779565339,0.00091166,0.991059013,0
65329,0.640461555,0.983589033,0.784396667,0.000982821,0.984523017,0
65343,0.723717438,0.984466809,0.794211461,0.000899357,0.994198868,0
65376,0.572379135,0.989525943,0.755502941,0.000766268,0.993329276,0
65443,0.612991757,0.986642343,0.780950365,0.000942903,0.99306849,0
65476,0.783280697,0.986619251,0.812611206,0.001071327,0.991355599,0
65521,0.795679207,0.986762048,0.797978271,0.000997726,0.997309132,0
65537,0.787420401,0.988954111,0.810142998,0.000910801,0.997221261,0
65538,0.782449857,0.961165049,0.819024547,0.001366907,0.969663629,0
65561,0.761345689,0.991320783,0.792077182,0.000820303,0.993658805,0
65579,0.656919902,0.982398059,0.791084137,0.001029974,0.983929149,0
65587,0.801973539,0.982341311,0.807036372,0.000962752,0.986666983,0
65666,0.781133647,0.988112435,0.793196409,0.000959722,0.995904238,0
65766,0.792294626,0.986026568,0.770236792,0.000979686,0.994172024,0
65766,0.792294626,0.986026568,0.770236792,0.000979686,0.994172024,0
65781,0.642549451,0.985306012,0.765357634,0.000956442,0.997220646,0
65781,0.642549451,0.985306012,0.765357634,0.000956442,0.997220646,0
66036,0.74145268,0.990564764,0.82780845,0.000943089,0.997488692,0
66091,0.694817073,0.987494023,0.762158344,0.000866613,0.995242001,0
66106,0.789287676,0.985876844,0.756942831,0.000819428,0.997018755,0
66146,0.636968559,0.985929349,0.746196032,0.00098248,0.996700604,0
66178,0.796260423,0.989636763,0.827651395,0.00107777,0.988020442,0
66242,0.616296379,0.988509521,0.800106993,0.000910707,0.995738895,0
66291,0.599419488,0.987472442,0.781359082,0.000845085,0.995417437,0
66310,0.6030265,0.9707075,0.620983473,0.000934666,0.985054601,0
66400,0.582947043,0.988286424,0.765407864,0.000818222,0.997767228,0
66500,0.633152433,0.986207919,0.774926171,0.000871744,0.988247422,0
66505,0.770634654,0.973790175,0.766158797,0.000849277,0.978923366,0
66554,0.823005676,0.98967999,0.795513179,0.000837647,0.995973243,0
66564,0.596072391,0.987596439,0.781508511,0.000869813,0.987283431,0
66708,0.622473546,0.968748185,0.777974681,0.001072288,0.97502575,0
66791,0.691991297,0.980663065,0.777373691,0.000952067,0.982816532,0
66795,0.595034475,0.984726747,0.743851834,0.000819655,0.997068295,0
66878,0.72681628,0.973124773,0.789231569,0.001032374,0.985081042,0
66884,0.77707036,0.9886624,0.762752261,0.000777054,0.994177915,0
66926,0.812524281,0.989122403,0.771855549,0.000846768,0.995516304,0
66932,0.703251904,0.961943087,0.727012837,0.000750757,0.970854881,0
66957,0.657795461,0.986562348,0.752516001,0.000913573,0.997811971,0
66989,0.767078896,0.986496039,0.771465736,0.000812224,0.995623149,0
67036,0.623011152,0.987580842,0.783489747,0.000853224,0.99091581,0
67113,0.612792184,0.989911058,0.792218229,0.000927135,0.993325896,0
67237,0.707728096,0.98950699,0.818430955,0.000976277,0.993816669,0
67284,0.654386306,0.987350688,0.777850656,0.000929916,0.997407307,0
67303,0.599848485,0.987499083,0.775461895,0.000878793,0.994774271,0
67317,0.805304335,0.960916423,0.755662692,0.00098538,0.966886623,0
67351,0.764466187,0.98671218,0.788251961,0.000901167,0.991767723,0
67353,0.637269373,0.989990299,0.759203579,0.000803368,0.994525699,0
