Major_Axis_Length,Minor_Axis_Length,Eccentricity,Extent,target
162.8713989,88.59012604,0.839132667,0.643422842,0
184.4233398,80.16662598,0.900581062,0.612706006,0
174.4491577,80.5641861,0.886973441,0.754983366,0
183.3505707,87.90731049,0.877569556,0.604547203,0
166.1415253,81.03927612,0.87297076,0.656234264,0
183.5563202,97.46872711,0.847370684,0.615855873,0
172.9674225,84.43346405,0.872761667,0.62293905,0
179.1971436,86.49069214,0.875809669,0.603086591,0
173.3803253,83.83379364,0.875330329,0.652770519,0
169.0726624,87.52144623,0.855588973,0.757804215,0
173.4181976,86.83406067,0.86560899,0.737337351,0
169.5191193,84.77814484,0.865962088,0.691623867,0
188.2363586,86.35598755,0.888558388,0.809023321,0
172.7949982,86.44035339,0.865882218,0.607112765,0
192.8181915,84.02542877,0.900055408,0.561726749,0
174.9624634,85.08846283,0.873778522,0.590838909,0
177.7969208,85.67855072,0.87623173,0.706174195,0
191.3866577,83.25487518,0.900426209,0.59145242,0
170.0657501,86.50566864,0.860967398,0.694305241,0
174.8322906,93.07769775,0.846503794,0.701984942,0
170.600174,83.6084671,0.871675014,0.659300745,0
154.9503174,81.35683441,0.851070702,0.702268839,0
184.8280182,84.49703217,0.889381528,0.704816461,0
181.921051,87.73918152,0.87601018,0.653737724,0
176.0240631,84.99131775,0.875709057,0.60673517,0
181.9034424,80.57669067,0.89653939,0.76628381,0
191.5177002,86.79779053,0.891403615,0.588235319,0
174.299408,90.69494629,0.853959203,0.638447404,0
184.8018341,86.46865845,0.883781731,0.587098598,0
184.2364349,85.57202148,0.885589659,0.799044013,0
196.4661713,85.99484253,0.899117112,0.72700429,0
184.417038,88.10064697,0.878509343,0.577263892,0
162.4573364,83.75511932,0.856858611,0.744926929,0
179.598114,82.52258301,0.88818568,0.602641761,0
194.4467468,81.31934357,0.908350885,0.556555152,0
167.4709625,81.02894592,0.875157177,0.617358267,0
186.1575623,87.55859375,0.882481694,0.590951443,0
186.2803955,87.28702545,0.883421779,0.710080743,0
189.2847595,94.47992706,0.866520345,0.617453873,0
190.3573914,85.92546082,0.892326653,0.776069522,0
188.3167877,83.71768951,0.895750165,0.717989445,0
173.6934814,88.0417099,0.862016737,0.784449756,0
182.6288147,82.91296387,0.891003132,0.579323173,0
181.7682648,85.32751465,0.882969558,0.590134799,0
167.1260071,84.21858215,0.863748789,0.639885128,0
181.1767426,85.41496277,0.881895185,0.601300299,0
183.4257355,84.54717255,0.887434363,0.570712388,0
178.0227051,90.75762939,0.860287428,0.770752668,0
182.4355774,85.03505707,0.884726763,0.731285274,0
188.3591614,82.79437256,0.898215294,0.705868602,0
174.7171631,87.27269745,0.866309047,0.609463155,0
178.89888,86.44242096,0.875514686,0.638995945,0
174.7342377,75.53466797,0.901737928,0.627331495,0
188.5073853,84.51765442,0.893857121,0.79832691,0
188.5509186,84.3818512,0.894269824,0.653419375,0
167.2689819,88.10797119,0.850023866,0.784224629,0
173.9580841,86.97465515,0.866039932,0.629601777,0
172.9935608,76.90769196,0.895744264,0.588235319,0
176.3045807,85.55895233,0.874352932,0.618349373,0
187.6625366,83.75172424,0.894888878,0.658326626,0
171.5226135,91.32995605,0.846451402,0.701742172,0
170.9129791,82.10005951,0.877070487,0.645358503,0
191.5436707,86.72735596,0.891621709,0.73832953,0
178.601059,90.33457947,0.862656832,0.73447752,0
173.5066528,83.82770538,0.875544071,0.609838724,0
172.1127625,79.71240234,0.886284828,0.586969733,0
171.0142365,87.78890228,0.858183742,0.630898297,0
180.4714355,90.69844055,0.86454004,0.661601901,0
174.274231,76.18439484,0.899387479,0.612240076,0
171.7461395,81.38594055,0.880592942,0.61118567,0
177.6416321,90.33319092,0.861053944,0.736544728,0
168.3994904,89.37419128,0.847542703,0.715808809,0
173.8036346,96.69750977,0.830940902,0.647648811,0
173.0770569,82.31733704,0.879655778,0.60164535,0
192.0917206,83.93650818,0.899480641,0.566783905,0
169.0088348,84.32627869,0.866633117,0.789920151,0
172.5695343,88.02676392,0.860118389,0.717504859,0
188.3343353,90.13023376,0.878052115,0.77944237,0
187.6287384,92.69112396,0.869454265,0.599713564,0
174.3178101,82.17609406,0.881911278,0.608577013,0
160.8490143,82.49160004,0.858477592,0.795647085,0
179.1381378,81.86804962,0.88946116,0.578939319,0
184.6552124,86.31019592,0.884039223,0.672302961,0
165.5516205,83.92192841,0.861991346,0.614104331,0
168.1186523,83.56301117,0.867723107,0.640849233,0
156.0722809,70.63035583,0.891739547,0.761559129,0
187.5421448,84.0381012,0.893982172,0.707157731,0
166.8651733,84.30315399,0.862992227,0.69475776,0
173.62323,74.24060059,0.903969944,0.579732776,0
181.2097931,92.44759369,0.860074282,0.62219131,0
180.3164215,80.25337982,0.895495892,0.700487018,0
188.1911774,87.08290863,0.886495948,0.675079346,0
180.9275513,85.87905884,0.880169272,0.620656013,0
180.2208557,87.54528809,0.874088526,0.604505599,0
177.8139648,83.65266418,0.882426381,0.744995475,0
165.7809906,89.89610291,0.840211928,0.645216882,0
170.8734894,83.75952911,0.871618748,0.695542037,0
172.1811981,82.18488312,0.878731608,0.617880285,0
171.1083832,84.56639099,0.86933285,0.735605717,0
182.0326691,85.78117371,0.882004738,0.765770316,0
177.2741852,82.1394577,0.886176944,0.820108473,0
164.7481995,93.12975311,0.824895382,0.720309794,0
170.8309174,85.05522156,0.867239475,0.605475068,0
170.964798,81.67490387,0.878507078,0.654491663,0
177.4746552,72.4375,0.912911832,0.547421336,0
167.7101135,88.55627441,0.849224627,0.755424082,0
163.6620789,83.96915436,0.858350217,0.614866436,0
184.3000183,85.29237366,0.886467457,0.597465038,0
181.697937,85.99253845,0.880916357,0.602535427,0
171.0506744,77.44872284,0.891621053,0.61844635,0
168.7458801,85.28479767,0.862882972,0.788802266,0
175.2747498,86.66316986,0.86921072,0.621255994,0
160.7188263,69.73334503,0.900968671,0.641173005,0
171.3652039,82.12441254,0.877685964,0.593450725,0
176.5061646,89.75158691,0.86106801,0.775408566,0
171.0299988,81.49285126,0.879183769,0.817058444,0
179.1281433,89.94932556,0.864780128,0.789267659,0
174.2027893,90.06542969,0.855976403,0.628013551,0
174.8412628,86.66760254,0.868497789,0.691197634,0
172.02742,82.93566895,0.876112163,0.624992967,0
174.6505432,78.23210907,0.894066095,0.602820754,0
175.6545868,81.66387177,0.885357022,0.801966667,0
181.3567047,87.98662567,0.874426603,0.593873799,0
172.678833,83.54908752,0.875155926,0.729918301,0
172.5072479,81.98931122,0.879834414,0.721480489,0
179.0261383,89.89112854,0.864802718,0.617965281,0
168.2056885,79.92363739,0.879902542,0.653504908,0
180.1156921,83.87120056,0.884967983,0.683323622,0
174.5035858,74.86865234,0.903286517,0.762708068,0
184.3030853,81.25191498,0.897575736,0.611703217,0
184.3535004,85.83971405,0.884981751,0.642038882,0
177.5254211,88.0461731,0.868343234,0.627218962,0
187.8211365,81.94850922,0.899795711,0.580311894,0
205.8575745,81.43621063,0.918425083,0.576309383,0
161.2628937,79.95714569,0.868426085,0.71875,0
192.0872345,77.16972351,0.915752411,0.569788814,0
190.7417755,82.85999298,0.90071559,0.763400078,0
175.6786804,90.06195068,0.858596742,0.77251482,0
164.2878418,84.0559845,0.859200835,0.627904236,0
163.7159424,85.63248444,0.852298796,0.611441195,0
181.6507568,89.60035706,0.869884133,0.651444793,0
175.1418152,86.71931458,0.868814528,0.68258822,0
175.8825073,78.51628113,0.894826949,0.569429636,0
177.3486023,85.96657562,0.874662638,0.763556063,0
156.9848938,74.22942352,0.881145954,0.737398386,0
172.1890717,87.07992554,0.862696052,0.605882347,0
184.4162598,82.47528076,0.894422233,0.570394456,0
185.6515961,81.7223053,0.8979038,0.572793186,0
183.6369324,86.09529877,0.883286119,0.717017531,0
172.7373657,87.71980286,0.861462116,0.622809827,0
180.3756561,86.5332489,0.877411187,0.637192249,0
174.9444427,83.92398071,0.87742275,0.595336854,0
165.007782,85.2615509,0.856159091,0.624971449,0
170.953064,87.15016174,0.860298872,0.694695055,0
190.6796417,82.1251297,0.902496636,0.61816901,0
157.0979462,81.44798279,0.855105817,0.73133117,0
177.9575348,89.70896149,0.863643467,0.599073172,0
157.3330383,70.12502289,0.895177007,0.602640212,0
168.4995422,91.07193756,0.841351867,0.65905571,0
165.4689026,79.17584229,0.878090918,0.659300685,0
174.2269745,85.78465271,0.870384336,0.630128741,0
171.8334351,82.90455627,0.875912249,0.704752743,0
175.2690125,79.07759094,0.892433763,0.708420932,0
179.3974915,84.0184021,0.883550167,0.665922642,0
170.4618988,85.5631485,0.864897311,0.622521341,0
179.9172058,86.48320007,0.876894236,0.696127176,0
186.2523346,81.25922394,0.899808228,0.577787638,0
177.8726501,86.16555023,0.874834061,0.621511221,0
176.3721161,86.81894684,0.87045455,0.771878242,0
179.8617554,83.7257309,0.885047615,0.568924546,0
184.9021301,81.87991333,0.896606386,0.818117797,0
171.5273285,77.87589264,0.89099431,0.59196353,0
189.0554657,81.9135437,0.901260376,0.551914573,0
167.7482758,81.42166138,0.874303281,0.683564723,0
179.2159576,82.65701294,0.88728863,0.599574208,0
163.6511841,84.48179626,0.856449485,0.662198544,0
166.6488037,80.32595825,0.876167119,0.575805187,0
171.383667,76.66117859,0.894380271,0.759201765,0
156.6703949,75.54000854,0.876083851,0.65436244,0
185.8927917,77.61039734,0.908676565,0.619736135,0
164.2425995,80.21561432,0.872621477,0.682228029,0
169.019043,80.37228394,0.87970376,0.605444908,0
184.7780762,87.9887085,0.879344642,0.77204448,0
178.979248,91.10215759,0.860760868,0.631415427,0
166.081131,79.95890045,0.876476407,0.62330997,0
174.3517456,80.79745483,0.886140645,0.701086938,0
175.7087555,78.83265686,0.893704891,0.634486794,0
197.3556519,88.58672333,0.893597841,0.634523451,0
190.9840393,82.71131134,0.901355624,0.560354292,0
179.5654297,84.24079132,0.883125424,0.657376528,0
171.2231293,84.84221649,0.868604064,0.715658188,0
163.4049835,72.74552155,0.895438373,0.585045636,0
173.2250519,89.39892578,0.856537104,0.622422993,0
196.9782715,92.79872894,0.882073641,0.772122204,0
168.2745056,83.94273376,0.866691768,0.787436485,0
169.5170898,83.22001648,0.87120235,0.697836637,0
186.1605377,88.9003067,0.878606498,0.644886374,0
179.2852631,90.64862061,0.862761497,0.602789819,0
168.3176422,85.25598145,0.862229168,0.691749096,0
180.3443451,91.42808533,0.861967266,0.658595026,0
169.9767761,86.36136627,0.861311376,0.719194591,0
164.672287,87.50299072,0.847135723,0.75921005,0
172.2812653,85.36949158,0.868594289,0.614248633,0
192.3231201,83.67256927,0.900400281,0.806411982,0
161.02005,80.84944916,0.864804924,0.674536467,0
171.8451843,89.98160553,0.851951838,0.611230791,0
183.4491272,84.42697144,0.887804866,0.724187911,0
165.5458679,84.34690094,0.860466063,0.694716513,0
180.116272,87.87493896,0.872911274,0.601134121,0
160.62323,79.28845978,0.869671941,0.631518006,0
182.6370392,84.10048676,0.887670696,0.584544599,0
173.8842621,78.85678864,0.891255498,0.586566329,0
162.9910736,83.69825745,0.858080983,0.774617851,0
181.2117767,86.29921722,0.879318535,0.635031521,0
173.638382,81.15625763,0.884052992,0.693452954,0
172.949585,90.53118896,0.852053821,0.740524769,0
175.8460388,92.87818909,0.849133015,0.664988577,0
167.9875183,88.07779694,0.851526499,0.753780425,0
161.4571533,83.76702118,0.854884148,0.641123652,0
175.2760773,84.45689392,0.876253366,0.627282619,0
170.6242371,80.48485565,0.881754696,0.626920819,0
160.8506317,79.78276825,0.868319452,0.706371784,0
179.3839264,80.49434662,0.893669069,0.590426624,0
174.7768097,89.50150299,0.858931601,0.80294621,0
170.1550446,84.6175766,0.867580414,0.772363365,0
179.7357788,88.92992401,0.869017482,0.718970239,0
172.1815338,87.26352692,0.86205709,0.644189119,0
174.7446289,77.0795517,0.897458792,0.607289135,0
171.485672,83.67474365,0.872877121,0.6976583,0
155.3697205,74.75442505,0.876644373,0.664088964,0
186.0759735,85.98781586,0.886821926,0.572985947,0
166.5941162,78.23194122,0.882881403,0.624992311,0
170.0886536,74.70610809,0.89838022,0.583061099,0
181.7895813,79.8299408,0.898421705,0.562268853,0
182.1021271,82.12137604,0.892542481,0.559456587,0
167.8293915,84.05239868,0.865551174,0.597298026,0
183.4208221,92.05143738,0.864949286,0.775919735,0
160.0178833,86.63780212,0.840748608,0.658346057,0
173.3927917,92.69048309,0.845124602,0.680339098,0
163.8531189,75.40805817,0.887806237,0.726301432,0
165.2231293,84.78220367,0.858306348,0.643073976,0
185.1782379,98.08610535,0.84819454,0.663840234,0
175.0342712,78.42090607,0.894017696,0.587295473,0
167.8834076,81.0369873,0.875786841,0.617938817,0
190.4305267,87.37380981,0.88852793,0.682956517,0
175.4199982,84.14051819,0.87745893,0.798245013,0
173.859314,93.10706329,0.844515562,0.629837871,0
164.7185516,80.26424408,0.87324518,0.59270072,0
180.0014496,84.9884491,0.88151598,0.792112291,0
168.5705872,81.79901886,0.874374986,0.767305911,0
171.5862732,88.72550201,0.855931163,0.6880337,0
182.7518921,81.97319794,0.893758178,0.645902574,0
169.3327179,84.87739563,0.865304708,0.715468526,0
182.6046448,95.70824432,0.85163939,0.627529442,0
170.1440277,82.00539398,0.876184225,0.623721421,0
178.9607391,88.51752472,0.869109452,0.618320584,0
172.4120483,87.48265839,0.861707985,0.630519509,0
181.4749908,95.35157776,0.850839674,0.725997865,0
174.2206573,84.26457214,0.875252783,0.656569123,0
184.635376,82.1749115,0.895497799,0.64813906,0
175.8398285,92.56993866,0.850209355,0.794348538,0
179.5554352,80.3201828,0.89436996,0.592704058,0
191.6533356,82.47570038,0.90266788,0.592044353,0
177.0701599,85.1100235,0.87690866,0.687882364,0
175.9565277,83.67269897,0.87969923,0.667777777,0
178.5951538,81.39303589,0.890112698,0.596731842,0
191.5043793,82.77468872,0.901761532,0.618930578,0
186.1972351,81.23108673,0.899818897,0.625338078,0
172.5396423,85.88433838,0.867311478,0.735423386,0
177.3865051,87.63169861,0.869453073,0.684177697,0
186.1474457,90.26013947,0.87457782,0.633367419,0
171.7588959,91.43890381,0.846513152,0.62196368,0
170.1563721,86.50347137,0.861135006,0.631436288,0
174.5891571,79.97838593,0.88890332,0.683807731,0
167.8031921,84.98282623,0.862273157,0.822575867,0
179.015274,84.02513885,0.88299942,0.685399175,0
175.8741608,83.84262848,0.8790555,0.791350365,0
192.0857849,91.37776947,0.879600346,0.59629631,0
174.7058105,77.03625488,0.897532403,0.767615438,0
171.3505096,80.88232422,0.881583273,0.727645814,0
183.4043579,93.3401413,0.860807359,0.610742867,0
165.8337708,78.49386597,0.880885899,0.618680894,0
177.5858002,88.19933319,0.867946565,0.710223615,0
183.2287292,87.01015472,0.88005501,0.725014567,0
162.1762848,87.87323761,0.840483069,0.661130965,0
173.4919739,92.70433807,0.845267296,0.77534163,0
179.2800751,89.50730133,0.866452456,0.705238223,0
191.9577789,89.88296509,0.88359952,0.580660522,0
191.5861511,86.5089035,0.892250657,0.786744952,0
180.1970978,93.86511993,0.853616178,0.623159289,0
193.3465729,86.05883026,0.895480156,0.776695549,0
190.8468628,83.03070831,0.900399268,0.788323045,0
183.3866119,87.75106812,0.878085852,0.582286179,0
192.6271667,86.60134888,0.893239975,0.57203126,0
192.1109619,84.61237335,0.897784531,0.565591395,0
174.9661865,91.87350464,0.851044893,0.728630841,0
191.7354126,94.24736786,0.870849848,0.627730012,0
158.9888306,91.3405838,0.818497956,0.670095146,0
177.1895447,86.98806763,0.871197701,0.693546534,0
177.719635,90.97150421,0.859055698,0.585065186,0
178.198288,93.73123169,0.850488245,0.7629264,0
187.5693665,86.98496246,0.885967016,0.768594563,0
167.1878052,81.09770966,0.874475598,0.787775159,0
180.5418091,87.79290771,0.873806,0.612927258,0
178.5881042,88.66049957,0.868063927,0.77319783,0
183.6641846,85.49795532,0.885041356,0.713834286,0
183.0505981,81.27246094,0.896032214,0.782812476,0
173.418808,89.67160034,0.855936348,0.637869179,0
178.9237061,74.24162292,0.909851253,0.777862132,0
167.7519226,81.58570099,0.873765588,0.603973985,0
183.838089,85.05927277,0.886522353,0.784162879,0
201.3853302,85.88858795,0.904492855,0.701662123,0
182.1069336,80.46818542,0.897077501,0.564719319,0
175.6099243,90.82543182,0.855864644,0.61939925,0
173.326355,92.03753662,0.847367346,0.722163498,0
173.5693054,87.46633148,0.863745987,0.616673648,0
180.697525,91.78144836,0.861399174,0.697850347,0
169.8407745,83.49603271,0.870813489,0.77767539,0
183.1962738,93.64110565,0.859490454,0.685601413,0
179.5458832,66.91815948,0.927948713,0.810433865,0
171.5614166,82.59305573,0.876490176,0.610334098,0
173.2731934,85.45619202,0.869922996,0.637583137,0
184.7829895,84.48427582,0.889359772,0.58845681,0
180.7814026,92.73416138,0.858410716,0.637226284,0
172.9773407,87.95358276,0.861080408,0.666476309,0
180.8753967,87.6839447,0.874638677,0.625845432,0
165.1613922,84.57161713,0.858952999,0.609521151,0
168.6538391,86.48292542,0.858517885,0.771882713,0
197.8632355,81.88799286,0.910339832,0.661789477,0
156.7771301,89.60812378,0.820557654,0.723670185,0
177.1732025,92.91597748,0.851449966,0.740102172,0
163.7529144,82.41429138,0.864120841,0.689308167,0
178.9357452,91.93397522,0.857920706,0.618541181,0
169.4011078,78.57222748,0.885927558,0.784848511,0
176.3165588,79.29938507,0.893151581,0.748960614,0
178.1897736,85.3498764,0.877824187,0.715920031,0
189.286911,81.28727722,0.903095603,0.567775786,0
174.6047516,91.00724792,0.853423178,0.615657449,0
175.2770538,86.84152985,0.86863476,0.779804885,0
179.8141937,83.87640381,0.884541512,0.593101323,0
163.4089661,85.19110107,0.853350997,0.630656958,0
182.7072449,86.71579742,0.880192935,0.663389325,0
172.3714752,87.17017365,0.862702906,0.706936359,0
169.1323395,85.58922577,0.86250484,0.771280289,0
166.1565857,77.91069031,0.883251667,0.591570854,0
174.3138275,88.15498352,0.862694323,0.710860729,0
173.4862061,87.75865173,0.862619281,0.664972901,0
173.6890717,87.18202209,0.864900708,0.693664491,0
175.827301,90.91231537,0.855952382,0.768175304,0
183.630661,93.50395966,0.860650718,0.776615739,0
175.5900726,85.71838379,0.872746706,0.595179737,0
179.4166412,86.54946899,0.875954509,0.62947917,0
198.5250854,91.06323242,0.888591766,0.684200227,0
174.1763153,84.3767395,0.874828398,0.822136104,0
174.236618,88.13159943,0.862641633,0.62450242,0
175.5099487,85.11319733,0.874543011,0.78922379,0
176.1217957,84.35531616,0.877836645,0.608480811,0
184.246521,89.26257324,0.874805868,0.611232877,0
178.085556,88.47780609,0.86784929,0.639130414,0
176.4444427,86.10284424,0.87285012,0.598376453,0
173.9547729,85.48769379,0.870913506,0.648616612,0
182.861908,90.77281189,0.868093371,0.736206532,0
173.5750427,82.15421295,0.88089776,0.600585938,0
171.4109192,92.14522552,0.843219638,0.623978734,0
183.0266266,82.307724,0.893177867,0.57891351,0
190.6075592,83.51945496,0.89888972,0.677211761,0
172.190918,79.67411804,0.88651073,0.694932997,0
182.2000885,80.88666534,0.896054447,0.594141603,0
182.3555756,83.6619873,0.888547361,0.730028391,0
178.7831573,81.83676147,0.889084458,0.760451674,0
164.7044373,84.79467773,0.857292712,0.584971011,0
184.8757324,88.06604004,0.879254341,0.607299328,0
170.2439728,77.37797546,0.890740454,0.624408305,0
177.9626312,80.45235443,0.891980231,0.776085258,0
182.4251862,69.40626526,0.924795628,0.586706579,0
165.5851746,85.0072937,0.85816437,0.679721773,0
175.868515,84.19808197,0.877948105,0.607524335,0
162.6251373,83.31459808,0.858800173,0.639196575,0
169.2068939,87.00450134,0.857676268,0.611023962,0
179.3922119,81.97147369,0.889497519,0.596800447,0
173.160965,76.91556549,0.895934939,0.681956351,0
166.7616577,75.7184906,0.890975118,0.640389621,0
173.0767059,82.68975067,0.878488421,0.716426551,0
175.9555206,90.2980957,0.858276784,0.778835773,0
163.3930206,85.59427643,0.851807356,0.673749983,0
185.704483,81.847229,0.897635221,0.681072056,0
161.5101318,87.89692688,0.838943005,0.693738163,0
173.1007385,91.96291351,0.847203732,0.743157268,0
183.709549,75.03774261,0.912776828,0.822300434,0
171.9066467,85.57929993,0.86727792,0.611404002,0
186.7164459,86.67118073,0.885737717,0.725969017,0
175.6786499,87.90483093,0.865810037,0.622267246,0
180.0699005,82.65318298,0.888433099,0.759759784,0
189.5009918,82.26611328,0.900855184,0.564464033,0
191.4438477,80.27490997,0.907841682,0.754683673,0
181.5305481,89.81943512,0.869012773,0.605565965,0
162.7976532,83.49519348,0.858462036,0.629129946,0
188.0708466,77.18611145,0.911901236,0.578555405,0
178.7846069,87.50312042,0.872040808,0.645369947,0
181.3406982,83.65612793,0.887233734,0.60461539,0
171.3263397,88.26649475,0.85707289,0.709693134,0
171.5423279,82.83171082,0.87569505,0.78344816,0
167.6113739,69.95188904,0.908747792,0.540266693,0
174.045639,77.64330292,0.894978702,0.728815913,0
175.4827728,83.01683807,0.881021142,0.6736601,0
178.7362518,87.69733429,0.871355474,0.611874223,0
177.2747192,91.08681488,0.857899606,0.670427799,0
172.1981659,85.84371948,0.86687988,0.678095222,0
166.7662506,81.17021179,0.873552203,0.793524086,0
177.4822083,86.5856781,0.872924387,0.722377181,0
172.746994,85.12076569,0.870171964,0.666764677,0
187.7613525,82.31121063,0.898788691,0.617237866,0
187.2995453,85.39174652,0.890025854,0.620582819,0
180.4373169,82.31012726,0.889892578,0.572579026,0
176.6249695,92.58024597,0.851618052,0.668088913,0
188.4414215,72.54808807,0.922920704,0.558051229,0
167.4233551,82.7212677,0.869413972,0.785092175,0
173.2695923,89.63291168,0.855802178,0.753189325,0
172.8510895,81.42478943,0.88209635,0.629516661,0
168.5392151,74.09880066,0.89816761,0.625096858,0
174.7375183,94.1065979,0.842587352,0.697426081,0
176.1899567,85.12367249,0.875545442,0.61824429,0
176.7890625,84.64528656,0.877928078,0.60683763,0
172.4064636,85.88819885,0.867077827,0.614274263,0
161.8736725,82.76502228,0.859405935,0.685963511,0
165.6066132,78.48327637,0.880571187,0.745984554,0
176.1826019,82.72873688,0.882899284,0.816419542,0
171.0029907,84.2417984,0.870236874,0.757643402,0
180.4008179,95.7420578,0.847548127,0.632955074,0
181.4772491,86.31768799,0.87964046,0.601460695,0
166.7065887,84.50534821,0.861998618,0.763303757,0
173.5250397,88.33555603,0.860727966,0.646796227,0
170.9293213,81.66611481,0.87848109,0.589106739,0
173.171936,82.77818298,0.878353536,0.64213562,0
164.617218,73.85871124,0.893697798,0.652800977,0
191.3825684,78.36670685,0.912320554,0.578661203,0
185.9101715,89.59597015,0.876208901,0.652601302,0
183.9394684,85.08071136,0.886594594,0.681920886,0
177.3365784,87.9798584,0.868255138,0.615431786,0
175.8540649,90.91184998,0.856001556,0.62381959,0
178.9897308,82.2980423,0.888026655,0.711577117,0
168.7752686,80.46923065,0.87902087,0.611226857,0
167.4412231,84.25878143,0.864161789,0.686255991,0
164.735611,82.48628235,0.865609765,0.723475516,0
165.2468414,82.02889252,0.868092656,0.598417997,0
169.5865784,79.64149475,0.882867873,0.592963398,0
187.0115204,80.88976288,0.901615262,0.794535518,0
169.730423,87.86319733,0.855584443,0.660199165,0
161.8663025,78.29550171,0.875231206,0.748619616,0
171.2815094,83.17961884,0.874163866,0.632336199,0
177.6383972,82.8576355,0.884552896,0.753205538,0
169.8047485,92.43898773,0.838836133,0.751860142,0
179.9996643,81.03175354,0.89293921,0.738941848,0
174.560257,93.24240112,0.845385969,0.654725313,0
187.3157654,90.63008118,0.875158787,0.601930141,0
169.5791473,84.24118042,0.867884457,0.75854671,0
173.7112427,78.52342224,0.892000616,0.783921838,0
167.293335,81.34564972,0.873822153,0.796371579,0
169.9845581,86.26496124,0.861659348,0.60312134,0
170.8183594,79.28153992,0.885768235,0.587919474,0
163.9323578,85.32536316,0.853866994,0.628673911,0
175.5641785,87.84673309,0.865812719,0.609636307,0
181.2328186,91.12804413,0.86438936,0.783553541,0
152.5658569,70.56860352,0.886595726,0.584421039,0
172.3962555,85.40240479,0.868673921,0.729222894,0
177.0127258,82.56719208,0.884548724,0.652658939,0
172.7705994,89.23660278,0.856285155,0.732074797,0
164.6003418,84.29296875,0.858921707,0.66614908,0
185.9811554,82.81884003,0.895377576,0.565384626,0
177.2002106,86.44499207,0.872934222,0.761556268,0
179.9776001,85.30269623,0.880544841,0.603964925,0
178.3973236,86.98376465,0.873075843,0.740575254,0
192.5899963,78.04095459,0.914220035,0.606650472,0
188.9027405,90.83171082,0.87680918,0.612643659,0
175.919632,74.96435547,0.904662669,0.594788671,0
172.2118378,84.22154999,0.872251332,0.79366982,0
172.7042999,78.68139648,0.890192568,0.672774732,0
176.9819794,82.91759491,0.883458912,0.628978193,0
158.0488739,75.98288727,0.876854599,0.679017723,0
170.6646423,86.86542511,0.860776484,0.660198689,0
179.5782318,78.64100647,0.899013638,0.568760335,0
163.2447662,80.51644897,0.869901597,0.695385873,0
176.1075134,82.36244202,0.88389641,0.584246218,0
165.6870117,70.25222778,0.905659556,0.578086197,0
184.1746674,91.96734619,0.866401196,0.76162523,0
172.8907166,79.52290344,0.887939394,0.647914112,0
168.6086273,86.19229126,0.859463334,0.621904016,0
158.9323425,82.07255554,0.856347919,0.664541304,0
177.1113586,88.22966003,0.867085576,0.751685381,0
180.2342834,79.79391479,0.896658301,0.713078856,0
203.9393005,94.11239624,0.88715446,0.78161639,0
168.9403534,83.34116364,0.869849563,0.682291687,0
169.9307861,89.38180542,0.850491047,0.701466918,0
173.3811798,70.5107193,0.913570523,0.751005888,0
180.718338,81.82832336,0.891614795,0.764072418,0
178.2135773,85.30594635,0.877993524,0.700572968,0
179.1730499,94.19095612,0.850671113,0.79457128,0
171.9844513,78.82699585,0.888778031,0.578985274,0
158.4627075,74.1576767,0.883738041,0.617635131,0
177.2783051,82.78518677,0.884268582,0.756417096,0
185.5536804,88.76694489,0.878147721,0.781440794,0
180.8818512,82.32106018,0.890435457,0.615005314,0
172.7517853,87.85530853,0.86102432,0.778353572,0
162.8451996,80.07435608,0.87075299,0.668911338,0
184.9572601,82.3454361,0.895424545,0.616426945,0
190.0177155,79.30647278,0.908739626,0.58600527,0
178.3672791,86.3225174,0.87509048,0.791625142,0
195.5704041,80.09986877,0.912278473,0.772304952,0
181.2904663,83.34933472,0.88804543,0.744128764,0
186.8960419,85.22989655,0.889965236,0.605245113,0
173.8454895,82.95931244,0.878793955,0.692719877,0
177.2335205,87.29960632,0.870273829,0.671932578,0
175.0630798,86.72859955,0.868657351,0.611168802,0
182.9502106,73.86765289,0.914865732,0.750427365,0
173.0910645,84.60881805,0.872389734,0.598941803,0
183.7203064,80.48042297,0.898945987,0.610372484,0
180.6137238,86.60643768,0.877535343,0.777905464,0
180.8474274,82.18374634,0.890778959,0.681732595,0
169.4149323,81.78897095,0.875745475,0.74354738,0
174.3730011,88.10850525,0.86295104,0.688323677,0
173.6658173,75.35470581,0.900958002,0.570400357,0
174.6025238,93.52519989,0.844442427,0.631031036,0
170.9197998,91.33011627,0.845266581,0.786159873,0
185.280304,86.88208008,0.883239388,0.652979672,0
172.4181824,79.99727631,0.885849655,0.586314738,0
180.3765259,86.71607971,0.876857519,0.642255306,0
162.4738922,74.97503662,0.887161553,0.753761649,0
180.8767395,89.98505402,0.867467523,0.716435671,0
166.4273529,87.76852417,0.849636734,0.619010985,0
171.6247559,92.09138489,0.843845844,0.688696325,0
162.6618652,79.64611816,0.871923447,0.598069012,0
186.4012909,84.41882324,0.891567647,0.60783726,0
171.6092987,92.98809814,0.840469182,0.634766996,0
180.802597,81.64021301,0.892249167,0.617825449,0
166.0104065,91.12495422,0.835880697,0.653762341,0
185.8367004,86.91271973,0.883896112,0.601718485,0
182.7408142,83.0475235,0.890769541,0.756565869,0
180.0895996,91.82331848,0.860248089,0.593408108,0
190.8385925,85.65090179,0.893625557,0.639527857,0
